question,sql,dataset_name,db_name
What is the language used most often in the songs?,SELECT languages FROM song GROUP BY languages ORDER BY count(*) DESC LIMIT 1,spider_data,music_1
What are the languages that are used most often in songs?,SELECT languages FROM song GROUP BY languages ORDER BY count(*) DESC LIMIT 1,spider_data,music_1
What are the names of all songs that are approximately 4 minutes long or are in English?,"SELECT T2.song_name FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id WHERE T1.duration LIKE ""4:%"" UNION SELECT song_name FROM song WHERE languages  =  ""english""",spider_data,music_1
What is the language that was used most often in songs with resolution above 500?,SELECT artist_name FROM song WHERE resolution  >  500 GROUP BY languages ORDER BY count(*) DESC LIMIT 1,spider_data,music_1
"What is the name of the artist, for each language, that has the most songs with a higher resolution than 500?",SELECT artist_name FROM song WHERE resolution  >  500 GROUP BY languages ORDER BY count(*) DESC LIMIT 1,spider_data,music_1
What are the names of all songs that are in mp3 format and have a resolution lower than 1000?,"SELECT T2.song_name FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id WHERE T1.formats  =  ""mp3"" INTERSECT SELECT song_name FROM song WHERE resolution  <  1000",spider_data,music_1
Return the names of songs for which format is mp3 and resolution is below 1000.,"SELECT T2.song_name FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id WHERE T1.formats  =  ""mp3"" INTERSECT SELECT song_name FROM song WHERE resolution  <  1000",spider_data,music_1
Find the names of songs whose genre is modern or language is English.,"SELECT song_name FROM song WHERE genre_is  =  ""modern"" OR languages  =  ""english""",spider_data,music_1
What are the names of the songs that are modern or sung in English?,"SELECT song_name FROM song WHERE genre_is  =  ""modern"" OR languages  =  ""english""",spider_data,music_1
What is the average rating and resolution of all bangla songs?,"SELECT avg(rating) ,  avg(resolution) FROM song WHERE languages  =  ""bangla""",spider_data,music_1
What are the average rating and resolution of songs that are in Bangla?,"SELECT avg(rating) ,  avg(resolution) FROM song WHERE languages  =  ""bangla""",spider_data,music_1
What are the names of all singers that are from the UK and released a song in English?,"SELECT artist_name FROM artist WHERE country  =  ""UK"" INTERSECT SELECT T1.artist_name FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.languages  =  ""english""",spider_data,music_1
Return the names of singers who are from UK and released an English song.,"SELECT artist_name FROM artist WHERE country  =  ""UK"" INTERSECT SELECT T1.artist_name FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.languages  =  ""english""",spider_data,music_1
What are the maximum and minimum resolution of songs whose duration is 3 minutes?,"SELECT max(T2.resolution) ,  min(T2.resolution) FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id WHERE T1.duration LIKE ""3:%""",spider_data,music_1
What is the maximum and minimum resolution of all songs that are approximately 3 minutes long?,"SELECT max(T2.resolution) ,  min(T2.resolution) FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id WHERE T1.duration LIKE ""3:%""",spider_data,music_1
What are the maximum duration and resolution of songs grouped and ordered by languages?,"SELECT max(T1.duration) ,  max(T2.resolution) ,  T2.languages FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id GROUP BY T2.languages ORDER BY T2.languages",spider_data,music_1
"What are the maximum duration and resolution of all songs, for each language, ordered alphabetically by language?","SELECT max(T1.duration) ,  max(T2.resolution) ,  T2.languages FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id GROUP BY T2.languages ORDER BY T2.languages",spider_data,music_1
What are the shortest duration and lowest rating of songs grouped by genre and ordered by genre?,"SELECT min(T1.duration) ,  min(T2.rating) ,  T2.genre_is FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id GROUP BY T2.genre_is ORDER BY T2.genre_is",spider_data,music_1
"What is the shortest and most poorly rated song for each genre, ordered alphabetically by genre?","SELECT min(T1.duration) ,  min(T2.rating) ,  T2.genre_is FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id GROUP BY T2.genre_is ORDER BY T2.genre_is",spider_data,music_1
What are the names and number of works for all artists who have sung at least one song in English?,"SELECT T1.artist_name ,  count(*) FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.languages  =  ""english"" GROUP BY T2.artist_name HAVING count(*)  >=  1",spider_data,music_1
What is the name and country of origin for each artist who has released a song with a resolution higher than 900?,"SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.resolution  >  900 GROUP BY T2.artist_name HAVING count(*)  >=  1",spider_data,music_1
Find the name and country of origin for all artists who have release at least one song of resolution above 900.,"SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.resolution  >  900 GROUP BY T2.artist_name HAVING count(*)  >=  1",spider_data,music_1
Find the names and number of works of the three artists who have produced the most songs.,"SELECT T1.artist_name ,  count(*) FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name GROUP BY T2.artist_name ORDER BY count(*) DESC LIMIT 3",spider_data,music_1
"What are the names of the three artists who have produced the most songs, and how many works did they produce?","SELECT T1.artist_name ,  count(*) FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name GROUP BY T2.artist_name ORDER BY count(*) DESC LIMIT 3",spider_data,music_1
Find the country of origin for the artist who made the least number of songs?,SELECT T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name GROUP BY T2.artist_name ORDER BY count(*) LIMIT 1,spider_data,music_1
What are the names of the songs whose rating is below the rating of all songs in English?,SELECT song_name FROM song WHERE rating  <   (SELECT min(rating) FROM song WHERE languages  =  'english'),spider_data,music_1
What are the song names for every song whose rating is less than the minimum rating for English songs?,SELECT song_name FROM song WHERE rating  <   (SELECT min(rating) FROM song WHERE languages  =  'english'),spider_data,music_1
What is ids of the songs whose resolution is higher than the resolution of any songs with rating lower than 8?,SELECT f_id FROM song WHERE resolution  >  (SELECT max(resolution) FROM song WHERE rating  <  8),spider_data,music_1
What is the id of every song that has a resolution higher than that of a song with a rating below 8?,SELECT f_id FROM song WHERE resolution  >  (SELECT max(resolution) FROM song WHERE rating  <  8),spider_data,music_1
What is ids of the songs whose resolution is higher than the average resolution of songs in modern genre?,"SELECT f_id FROM song WHERE resolution  >  (SELECT avg(resolution) FROM song WHERE genre_is  =  ""modern"")",spider_data,music_1
Find the top 3 artists who have the largest number of songs works whose language is Bangla.,"SELECT T1.artist_name FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.languages  =  ""bangla"" GROUP BY T2.artist_name ORDER BY count(*) DESC LIMIT 3",spider_data,music_1
What are the ids of all songs that have higher resolution of the average resolution in the modern genre?,"SELECT f_id FROM song WHERE resolution  >  (SELECT avg(resolution) FROM song WHERE genre_is  =  ""modern"")",spider_data,music_1
What are the top 3 artists with the largest number of songs in the language Bangla?,"SELECT T1.artist_name FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.languages  =  ""bangla"" GROUP BY T2.artist_name ORDER BY count(*) DESC LIMIT 3",spider_data,music_1
"List the id, genre and artist name of English songs ordered by rating.","SELECT f_id ,  genre_is ,  artist_name FROM song WHERE languages  =   ""english"" ORDER BY rating",spider_data,music_1
"What is the id, genre, and name of the artist for every English song ordered by ascending rating?","SELECT f_id ,  genre_is ,  artist_name FROM song WHERE languages  =   ""english"" ORDER BY rating",spider_data,music_1
"List the duration, file size and format of songs whose genre is pop, ordered by title?","SELECT T1.duration ,  T1.file_size ,  T1.formats FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id WHERE T2.genre_is  =  ""pop"" ORDER BY T2.song_name",spider_data,music_1
"What is the duration, file size, and song format for every pop song, ordered by title alphabetically?","SELECT T1.duration ,  T1.file_size ,  T1.formats FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id WHERE T2.genre_is  =  ""pop"" ORDER BY T2.song_name",spider_data,music_1
what is the full name and id of the college with the largest number of baseball players?,"SELECT T1.name_full ,  T1.college_id FROM college AS T1 JOIN player_college AS T2 ON T1.college_id  =  T2.college_id GROUP BY T1.college_id ORDER BY count(*) DESC LIMIT 1;",spider_data,baseball_1
Find the full name and id of the college that has the most baseball players.,"SELECT T1.name_full ,  T1.college_id FROM college AS T1 JOIN player_college AS T2 ON T1.college_id  =  T2.college_id GROUP BY T1.college_id ORDER BY count(*) DESC LIMIT 1;",spider_data,baseball_1
What is average salary of the players in the team named 'Boston Red Stockings' ?,SELECT avg(T1.salary) FROM salary AS T1 JOIN team AS T2 ON T1.team_id  =  T2.team_id_br WHERE T2.name  = 'Boston Red Stockings',spider_data,baseball_1
Compute the average salary of the players in the team called 'Boston Red Stockings'.,SELECT avg(T1.salary) FROM salary AS T1 JOIN team AS T2 ON T1.team_id  =  T2.team_id_br WHERE T2.name  = 'Boston Red Stockings',spider_data,baseball_1
Find the id and rank of the team that has the highest average attendance rate in 2014.,"SELECT T2.team_id ,  T2.rank FROM home_game AS T1 JOIN team AS T2 ON T1.team_id  =  T2.team_id WHERE T1.year  =  2014 GROUP BY T1.team_id ORDER BY avg(T1.attendance) DESC LIMIT 1;",spider_data,baseball_1
"What are the manager's first name, last name and id who won the most manager award?","SELECT T1.name_first ,  T1.name_last ,  T2.player_id FROM player AS T1 JOIN manager_award AS T2 ON T1.player_id  =  T2.player_id GROUP BY T2.player_id ORDER BY count(*) DESC LIMIT 1;",spider_data,baseball_1
"Which manager won the most manager award? Give me the manager's first name, last name and id.","SELECT T1.name_first ,  T1.name_last ,  T2.player_id FROM player AS T1 JOIN manager_award AS T2 ON T1.player_id  =  T2.player_id GROUP BY T2.player_id ORDER BY count(*) DESC LIMIT 1;",spider_data,baseball_1
"For each year, return the year and the average number of attendance at home games.","SELECT YEAR ,  avg(attendance) FROM home_game GROUP BY YEAR;",spider_data,baseball_1
List three countries which are the origins of the least players.,SELECT birth_country FROM player GROUP BY birth_country ORDER BY count(*) ASC LIMIT 3;,spider_data,baseball_1
What are the three countries that the least players are from?,SELECT birth_country FROM player GROUP BY birth_country ORDER BY count(*) ASC LIMIT 3;,spider_data,baseball_1
Find all the players' first name and last name who have empty death record.,"SELECT name_first ,  name_last FROM player WHERE death_year = '';",spider_data,baseball_1
