query_id,source_file,split,question,sql,db_name, dt_name,dataset_name
4560,train_others.json,train,"return me the papers written by "" H. V. Jagadish "" and "" Yunyao Li "" on PVLDB after 2005 .","SELECT t6.title FROM publication AS t6 JOIN journal AS t4 ON t6.jid  =  t4.jid JOIN writes AS t3 ON t3.pid  =  t6.pid JOIN writes AS t5 ON t5.pid  =  t6.pid JOIN author AS t1 ON t5.aid  =  t1.aid JOIN author AS t2 ON t3.aid  =  t2.aid WHERE t2.name  =  ""H. V. Jagadish"" AND t1.name  =  ""Yunyao Li"" AND t4.name  =  ""PVLDB"" AND t6.year  >  2005;",academic,,spider_data
4561,train_others.json,train,"return me the authors who have cooperated with "" H. V. Jagadish "" .","SELECT t2.name FROM writes AS t3 JOIN author AS t2 ON t3.aid  =  t2.aid JOIN publication AS t5 ON t3.pid  =  t5.pid JOIN writes AS t4 ON t4.pid  =  t5.pid JOIN author AS t1 ON t4.aid  =  t1.aid WHERE t1.name  =  ""H. V. Jagadish"";",academic,,spider_data
4562,train_others.json,train,"return me the papers written by "" H. V. Jagadish "" and "" Divesh Srivastava "" before 2000 .","SELECT t5.title FROM writes AS t3 JOIN author AS t2 ON t3.aid  =  t2.aid JOIN publication AS t5 ON t3.pid  =  t5.pid JOIN writes AS t4 ON t4.pid  =  t5.pid JOIN author AS t1 ON t4.aid  =  t1.aid WHERE t2.name  =  ""H. V. Jagadish"" AND t1.name  =  ""Divesh Srivastava"" AND t5.year  <  2000;",academic,,spider_data
4563,train_others.json,train,"return me the authors who have cited the papers by "" H. V. Jagadish "" .","SELECT t2.name FROM publication AS t7 JOIN cite AS t5 ON t7.pid  =  t5.citing JOIN publication AS t6 ON t6.pid  =  t5.cited JOIN writes AS t3 ON t3.pid  =  t7.pid JOIN writes AS t4 ON t4.pid  =  t6.pid JOIN author AS t2 ON t3.aid  =  t2.aid JOIN author AS t1 ON t4.aid  =  t1.aid WHERE t1.name  =  ""H. V. Jagadish"";",academic,,spider_data
4564,train_others.json,train,"return me the number of papers written by "" H. V. Jagadish "" and "" Divesh Srivastava "" .","SELECT COUNT ( DISTINCT t5.title ) FROM writes AS t3 JOIN author AS t2 ON t3.aid  =  t2.aid JOIN publication AS t5 ON t3.pid  =  t5.pid JOIN writes AS t4 ON t4.pid  =  t5.pid JOIN author AS t1 ON t4.aid  =  t1.aid WHERE t2.name  =  ""H. V. Jagadish"" AND t1.name  =  ""Divesh Srivastava"";",academic,,spider_data
4565,train_others.json,train,"return me the number of papers written by "" H. V. Jagadish "" and "" Divesh Srivastava "" before 2000 .","SELECT COUNT ( DISTINCT t5.title ) FROM writes AS t3 JOIN author AS t2 ON t3.aid  =  t2.aid JOIN publication AS t5 ON t3.pid  =  t5.pid JOIN writes AS t4 ON t4.pid  =  t5.pid JOIN author AS t1 ON t4.aid  =  t1.aid WHERE t2.name  =  ""H. V. Jagadish"" AND t1.name  =  ""Divesh Srivastava"" AND t5.year  <  2000;",academic,,spider_data
4566,train_others.json,train,"return me the number of papers written by "" H. V. Jagadish "" , "" Yunyao Li "" , and "" Cong Yu "" .","SELECT COUNT ( DISTINCT t7.title ) FROM writes AS t4 JOIN author AS t2 ON t4.aid  =  t2.aid JOIN publication AS t7 ON t4.pid  =  t7.pid JOIN writes AS t5 ON t5.pid  =  t7.pid JOIN writes AS t6 ON t6.pid  =  t7.pid JOIN author AS t1 ON t5.aid  =  t1.aid JOIN author AS t3 ON t6.aid  =  t3.aid WHERE t2.name  =  ""Cong Yu"" AND t1.name  =  ""H. V. Jagadish"" AND t3.name  =  ""Yunyao Li"";",academic,,spider_data
4567,train_others.json,train,"return me the number of authors who have cooperated with "" H. V. Jagadish "" .","SELECT COUNT ( DISTINCT t2.name ) FROM writes AS t3 JOIN author AS t2 ON t3.aid  =  t2.aid JOIN publication AS t5 ON t3.pid  =  t5.pid JOIN writes AS t4 ON t4.pid  =  t5.pid JOIN author AS t1 ON t4.aid  =  t1.aid WHERE t1.name  =  ""H. V. Jagadish"";",academic,,spider_data
4568,train_others.json,train,"return me the number of authors who have cited the papers by "" H. V. Jagadish "" .","SELECT COUNT ( DISTINCT t2.name ) FROM publication AS t7 JOIN cite AS t5 ON t7.pid  =  t5.citing JOIN publication AS t6 ON t6.pid  =  t5.cited JOIN writes AS t3 ON t3.pid  =  t7.pid JOIN writes AS t4 ON t4.pid  =  t6.pid JOIN author AS t2 ON t3.aid  =  t2.aid JOIN author AS t1 ON t4.aid  =  t1.aid WHERE t1.name  =  ""H. V. Jagadish"";",academic,,spider_data
4569,train_others.json,train,"return me the papers written by "" H. V. Jagadish "" and "" Divesh Srivastava "" with more than 200 citations .","SELECT t5.title FROM writes AS t3 JOIN author AS t2 ON t3.aid  =  t2.aid JOIN publication AS t5 ON t3.pid  =  t5.pid JOIN writes AS t4 ON t4.pid  =  t5.pid JOIN author AS t1 ON t4.aid  =  t1.aid WHERE t2.name  =  ""H. V. Jagadish"" AND t1.name  =  ""Divesh Srivastava"" AND t5.citation_num  >  200;",academic,,spider_data
4570,train_others.json,train,"return me the author who has the most number of papers containing keyword "" Relational Database "" .","SELECT t2.name FROM publication_keyword AS t5 JOIN keyword AS t1 ON t5.kid  =  t1.kid JOIN publication AS t3 ON t3.pid  =  t5.pid JOIN writes AS t4 ON t4.pid  =  t3.pid JOIN author AS t2 ON t4.aid  =  t2.aid WHERE t1.keyword  =  ""Relational Database"" GROUP BY t2.name ORDER BY COUNT ( DISTINCT t3.title ) DESC LIMIT 1;",academic,,spider_data
4571,train_others.json,train,"return me the conference that has the most number of papers containing keyword "" Relational Database "" .","SELECT t2.name FROM publication_keyword AS t4 JOIN keyword AS t1 ON t4.kid  =  t1.kid JOIN publication AS t3 ON t3.pid  =  t4.pid JOIN conference AS t2 ON t3.cid  =  t2.cid WHERE t1.keyword  =  ""Relational Database"" GROUP BY t2.name ORDER BY COUNT ( DISTINCT t3.title ) DESC LIMIT 1;",academic,,spider_data
4572,train_others.json,train,"return me the conference, which has the most number of papers containing keyword "" Relational Database "" .","SELECT t2.name FROM publication_keyword AS t4 JOIN keyword AS t1 ON t4.kid  =  t1.kid JOIN publication AS t3 ON t3.pid  =  t4.pid JOIN conference AS t2 ON t3.cid  =  t2.cid WHERE t1.keyword  =  ""Relational Database"" GROUP BY t2.name ORDER BY COUNT ( DISTINCT t3.title ) DESC LIMIT 1;",academic,,spider_data
4573,train_others.json,train,"return me the journal that has the most number of papers containing keyword "" Relational Database "" .","SELECT t3.name FROM publication_keyword AS t4 JOIN keyword AS t1 ON t4.kid  =  t1.kid JOIN publication AS t2 ON t2.pid  =  t4.pid JOIN journal AS t3 ON t2.jid  =  t3.jid WHERE t1.keyword  =  ""Relational Database"" GROUP BY t3.name ORDER BY COUNT ( DISTINCT t2.title ) DESC LIMIT 1;",academic,,spider_data
4574,train_others.json,train,"return me the journal, which has the most number of papers containing keyword "" Relational Database "" .","SELECT t3.name FROM publication_keyword AS t4 JOIN keyword AS t1 ON t4.kid  =  t1.kid JOIN publication AS t2 ON t2.pid  =  t4.pid JOIN journal AS t3 ON t2.jid  =  t3.jid WHERE t1.keyword  =  ""Relational Database"" GROUP BY t3.name ORDER BY COUNT ( DISTINCT t2.title ) DESC LIMIT 1;",academic,,spider_data
4575,train_others.json,train,"return me the keyword, which have been contained by the most number of papers in VLDB conference .","SELECT t1.keyword FROM publication_keyword AS t4 JOIN keyword AS t1 ON t4.kid  =  t1.kid JOIN publication AS t3 ON t3.pid  =  t4.pid JOIN conference AS t2 ON t3.cid  =  t2.cid WHERE t2.name  =  ""VLDB"" GROUP BY t1.keyword ORDER BY COUNT ( DISTINCT t3.title ) DESC LIMIT 1;",academic,,spider_data
4576,train_others.json,train,"return me the keyword, which have been contained by the most number of papers in PVLDB .","SELECT t1.keyword FROM publication_keyword AS t4 JOIN keyword AS t1 ON t4.kid  =  t1.kid JOIN publication AS t2 ON t2.pid  =  t4.pid JOIN journal AS t3 ON t2.jid  =  t3.jid WHERE t3.name  =  ""PVLDB"" GROUP BY t1.keyword ORDER BY COUNT ( DISTINCT t2.title ) DESC LIMIT 1;",academic,,spider_data
4577,train_others.json,train,"return me the keyword, which have been contained by the most number of papers by "" H. V. Jagadish "" .","SELECT t1.keyword FROM publication_keyword AS t5 JOIN keyword AS t1 ON t5.kid  =  t1.kid JOIN publication AS t3 ON t3.pid  =  t5.pid JOIN writes AS t4 ON t4.pid  =  t3.pid JOIN author AS t2 ON t4.aid  =  t2.aid WHERE t2.name  =  ""H. V. Jagadish"" GROUP BY t1.keyword ORDER BY COUNT ( DISTINCT t3.title ) DESC LIMIT 1;",academic,,spider_data
4578,train_others.json,train,"return me the author in the "" University of Michigan "" whose papers have the most total citations .","SELECT t1.name FROM organization AS t2 JOIN author AS t1 ON t2.oid  =  t1.oid JOIN writes AS t3 ON t3.aid  =  t1.aid JOIN publication AS t4 ON t3.pid  =  t4.pid WHERE t2.name  =  ""University of Michigan"" GROUP BY t1.name ORDER BY SUM ( t4.citation_num ) DESC LIMIT 1;",academic,,spider_data
4579,train_others.json,train,"return me the author in the "" University of Michigan "" whose papers in Databases area have the most total citations .","SELECT t1.name FROM DOMAIN AS t4 JOIN domain_publication AS t2 ON t4.did  =  t2.did JOIN publication AS t5 ON t5.pid  =  t2.pid JOIN writes AS t3 ON t3.pid  =  t5.pid JOIN author AS t1 ON t3.aid  =  t1.aid JOIN organization AS t6 ON t6.oid  =  t1.oid WHERE t4.name  =  ""Databases"" AND t6.name  =  ""University of Michigan"" GROUP BY t1.name ORDER BY SUM ( t5.citation_num ) DESC LIMIT 1;",academic,,spider_data
4580,train_others.json,train,"return me the papers written by "" H. V. Jagadish "" and "" Divesh Srivastava "" with the most number of citations .","SELECT t5.title FROM writes AS t3 JOIN author AS t2 ON t3.aid  =  t2.aid JOIN publication AS t5 ON t3.pid  =  t5.pid JOIN writes AS t4 ON t4.pid  =  t5.pid JOIN author AS t1 ON t4.aid  =  t1.aid WHERE t2.name  =  ""Divesh Srivastava"" AND t1.name  =  ""H. V. Jagadish"" ORDER BY t5.citation_num DESC LIMIT 1;",academic,,spider_data
4581,train_others.json,train,"return me the conferences, which have more than 10 papers by "" H. V. Jagadish "" .","SELECT t2.name FROM publication AS t4 JOIN conference AS t2 ON t4.cid  =  t2.cid JOIN writes AS t3 ON t3.pid  =  t4.pid JOIN author AS t1 ON t3.aid  =  t1.aid WHERE t1.name  =  ""H. V. Jagadish"" GROUP BY t2.name HAVING COUNT ( DISTINCT t4.title )  >  10;",academic,,spider_data
4582,train_others.json,train,"return me the conference, which have the most number of papers by "" H. V. Jagadish "" .","SELECT t2.name FROM publication AS t4 JOIN conference AS t2 ON t4.cid  =  t2.cid JOIN writes AS t3 ON t3.pid  =  t4.pid JOIN author AS t1 ON t3.aid  =  t1.aid WHERE t1.name  =  ""H. V. Jagadish"" GROUP BY t2.name ORDER BY COUNT ( DISTINCT t4.title ) DESC LIMIT 1;",academic,,spider_data
4583,train_others.json,train,"return me the journals, which have more than 10 papers by "" H. V. Jagadish "" .","SELECT t2.name FROM publication AS t4 JOIN journal AS t2 ON t4.jid  =  t2.jid JOIN writes AS t3 ON t3.pid  =  t4.pid JOIN author AS t1 ON t3.aid  =  t1.aid WHERE t1.name  =  ""H. V. Jagadish"" GROUP BY t2.name HAVING COUNT ( DISTINCT t4.title )  >  10;",academic,,spider_data
4584,train_others.json,train,"return me the journal, which have the most number of papers by "" H. V. Jagadish "" .","SELECT t2.name FROM publication AS t4 JOIN journal AS t2 ON t4.jid  =  t2.jid JOIN writes AS t3 ON t3.pid  =  t4.pid JOIN author AS t1 ON t3.aid  =  t1.aid WHERE t1.name  =  ""H. V. Jagadish"" GROUP BY t2.name ORDER BY COUNT ( DISTINCT t4.title ) DESC LIMIT 1;",academic,,spider_data
4585,train_others.json,train,return me the paper with the most citations .,SELECT title FROM publication ORDER BY citation_num DESC LIMIT 1;,academic,,spider_data
4586,train_others.json,train,return me the paper in Databases area with the most citations .,"SELECT t3.title FROM DOMAIN AS t2 JOIN domain_publication AS t1 ON t2.did  =  t1.did JOIN publication AS t3 ON t3.pid  =  t1.pid WHERE t2.name  =  ""Databases"" ORDER BY t3.citation_num DESC LIMIT 1;",academic,,spider_data
4587,train_others.json,train,return me the paper in PVLDB with the most citations .,"SELECT t2.title FROM publication AS t2 JOIN journal AS t1 ON t2.jid  =  t1.jid WHERE t1.name  =  ""PVLDB"" ORDER BY t2.citation_num DESC LIMIT 1;",academic,,spider_data
4588,train_others.json,train,return me the paper in VLDB conference with the most citations .,"SELECT t2.title FROM publication AS t2 JOIN conference AS t1 ON t2.cid  =  t1.cid WHERE t1.name  =  ""VLDB"" ORDER BY t2.citation_num DESC LIMIT 1;",academic,,spider_data
4589,train_others.json,train,"return me the paper by "" H. V. Jagadish "" with the most citations .","SELECT t3.title FROM writes AS t2 JOIN author AS t1 ON t2.aid  =  t1.aid JOIN publication AS t3 ON t2.pid  =  t3.pid WHERE t1.name  =  ""H. V. Jagadish"" ORDER BY t3.citation_num DESC LIMIT 1;",academic,,spider_data
4590,train_others.json,train,return me the paper after 2000 with the most citations .,SELECT title FROM publication WHERE YEAR  >  2000 ORDER BY citation_num DESC LIMIT 1;,academic,,spider_data
4591,train_others.json,train,return me the paper after 2000 in Databases area with the most citations .,"SELECT t3.title FROM DOMAIN AS t2 JOIN domain_publication AS t1 ON t2.did  =  t1.did JOIN publication AS t3 ON t3.pid  =  t1.pid WHERE t2.name  =  ""Databases"" AND t3.year  >  2000 ORDER BY t3.citation_num DESC LIMIT 1;",academic,,spider_data
4592,train_others.json,train,return me the paper after 2000 in PVLDB with the most citations .,"SELECT t2.title FROM publication AS t2 JOIN journal AS t1 ON t2.jid  =  t1.jid WHERE t1.name  =  ""PVLDB"" AND t2.year  >  2000 ORDER BY t2.citation_num DESC LIMIT 1;",academic,,spider_data
4593,train_others.json,train,return me the paper after 2000 in VLDB conference with the most citations .,"SELECT t2.title FROM publication AS t2 JOIN conference AS t1 ON t2.cid  =  t1.cid WHERE t1.name  =  ""VLDB"" AND t2.year  >  2000 ORDER BY t2.citation_num DESC LIMIT 1;",academic,,spider_data
4594,train_others.json,train,return me the authors who have more than 10 papers in PVLDB .,"SELECT t1.name FROM publication AS t4 JOIN journal AS t2 ON t4.jid  =  t2.jid JOIN writes AS t3 ON t3.pid  =  t4.pid JOIN author AS t1 ON t3.aid  =  t1.aid WHERE t2.name  =  ""PVLDB"" GROUP BY t1.name HAVING COUNT ( DISTINCT t4.title )  >  10;",academic,,spider_data
4595,train_others.json,train,return me the authors who have the most number of papers in PVLDB .,"SELECT t1.name FROM publication AS t4 JOIN journal AS t2 ON t4.jid  =  t2.jid JOIN writes AS t3 ON t3.pid  =  t4.pid JOIN author AS t1 ON t3.aid  =  t1.aid WHERE t2.name  =  ""PVLDB"" GROUP BY t1.name ORDER BY COUNT ( DISTINCT t4.title ) DESC LIMIT 1;",academic,,spider_data
4596,train_others.json,train,"return me the authors who have more than 10 papers containing keyword "" Relational Database "" .","SELECT t2.name FROM publication_keyword AS t5 JOIN keyword AS t1 ON t5.kid  =  t1.kid JOIN publication AS t3 ON t3.pid  =  t5.pid JOIN writes AS t4 ON t4.pid  =  t3.pid JOIN author AS t2 ON t4.aid  =  t2.aid WHERE t1.keyword  =  ""Relational Database"" GROUP BY t2.name HAVING COUNT ( DISTINCT t3.title )  >  10;",academic,,spider_data
4597,train_others.json,train,"return me the conferences, which have more than 60 papers containing keyword "" Relational Database "" .","SELECT t2.name FROM publication_keyword AS t4 JOIN keyword AS t1 ON t4.kid  =  t1.kid JOIN publication AS t3 ON t3.pid  =  t4.pid JOIN conference AS t2 ON t3.cid  =  t2.cid WHERE t1.keyword  =  ""Relational Database"" GROUP BY t2.name HAVING COUNT ( DISTINCT t3.title )  >  60;",academic,,spider_data
4598,train_others.json,train,"return me the journals, which have more than 60 papers containing keyword "" Relational Database "" .","SELECT t3.name FROM publication_keyword AS t4 JOIN keyword AS t1 ON t4.kid  =  t1.kid JOIN publication AS t2 ON t2.pid  =  t4.pid JOIN journal AS t3 ON t2.jid  =  t3.jid WHERE t1.keyword  =  ""Relational Database"" GROUP BY t3.name HAVING COUNT ( DISTINCT t2.title )  >  60;",academic,,spider_data
4599,train_others.json,train,"return me the keywords, which have been contained by more than 100 papers in VLDB conference .","SELECT t1.keyword FROM publication_keyword AS t4 JOIN keyword AS t1 ON t4.kid  =  t1.kid JOIN publication AS t3 ON t3.pid  =  t4.pid JOIN conference AS t2 ON t3.cid  =  t2.cid WHERE t2.name  =  ""VLDB"" GROUP BY t1.keyword HAVING COUNT ( DISTINCT t3.title )  >  100;",academic,,spider_data
4600,train_others.json,train,"return me the keywords, which have been contained by more than 100 papers in PVLDB .","SELECT t1.keyword FROM publication_keyword AS t4 JOIN keyword AS t1 ON t4.kid  =  t1.kid JOIN publication AS t2 ON t2.pid  =  t4.pid JOIN journal AS t3 ON t2.jid  =  t3.jid WHERE t3.name  =  ""PVLDB"" GROUP BY t1.keyword HAVING COUNT ( DISTINCT t2.title )  >  100;",academic,,spider_data
4601,train_others.json,train,"return me the keywords, which have been contained by more than 10 papers of "" H. V. Jagadish "" .","SELECT t1.keyword FROM publication_keyword AS t5 JOIN keyword AS t1 ON t5.kid  =  t1.kid JOIN publication AS t3 ON t3.pid  =  t5.pid JOIN writes AS t4 ON t4.pid  =  t3.pid JOIN author AS t2 ON t4.aid  =  t2.aid WHERE t2.name  =  ""H. V. Jagadish"" GROUP BY t1.keyword HAVING COUNT ( DISTINCT t3.title )  >  10;",academic,,spider_data
4602,train_others.json,train,return me the authors who have more than 10 papers in the VLDB conference .,"SELECT t1.name FROM publication AS t4 JOIN conference AS t2 ON t4.cid  =  t2.cid JOIN writes AS t3 ON t3.pid  =  t4.pid JOIN author AS t1 ON t3.aid  =  t1.aid WHERE t2.name  =  ""VLDB"" GROUP BY t1.name HAVING COUNT ( DISTINCT t4.title )  >  10;",academic,,spider_data
4603,train_others.json,train,return me the author who has the most number of papers in the VLDB conference .,"SELECT t1.name FROM publication AS t4 JOIN conference AS t2 ON t4.cid  =  t2.cid JOIN writes AS t3 ON t3.pid  =  t4.pid JOIN author AS t1 ON t3.aid  =  t1.aid WHERE t2.name  =  ""VLDB"" GROUP BY t1.name ORDER BY COUNT ( DISTINCT t4.title ) DESC LIMIT 1;",academic,,spider_data
4604,train_others.json,train,"return me the author in the "" University of Michigan "" whose papers have more than 5000 total citations .","SELECT t1.name FROM organization AS t2 JOIN author AS t1 ON t2.oid  =  t1.oid JOIN writes AS t3 ON t3.aid  =  t1.aid JOIN publication AS t4 ON t3.pid  =  t4.pid WHERE t2.name  =  ""University of Michigan"" GROUP BY t1.name HAVING SUM ( t4.citation_num )  >  5000;",academic,,spider_data
